puzzle,solution,pretty_puzzle
702500938930200047004000062895000320070130400103002075300481006650003804418600090,762514938931268547584379162895746321276135489143892675329481756657923814418657293,"7   2 | 5     | 9 3 8
9 3   | 2     |   4 7
    4 |       |   6 2
- - - + - - - + - - -
8 9 5 |       | 3 2  
  7   | 1 3   | 4    
1   3 |     2 |   7 5
- - - + - - - + - - -
3     | 4 8 1 |     6
6 5   |     3 | 8   4
4 1 8 | 6     |   9  "
002000000437800602000600705600519003059003140213000006306028400804706321025034000,562371984437895612981642735648519273759263148213487596376128459894756321125934867,"    2 |       |      
4 3 7 | 8     | 6   2
      | 6     | 7   5
- - - + - - - + - - -
6     | 5 1 9 |     3
  5 9 |     3 | 1 4  
2 1 3 |       |     6
- - - + - - - + - - -
3   6 |   2 8 | 4    
8   4 | 7   6 | 3 2 1
  2 5 |   3 4 |      "
318402590456010382092085601970000030004037100031000729040000208000200063003874900,318462597456719382792385641975126834824937156631548729149653278587291463263874915,"3 1 8 | 4   2 | 5 9  
4 5 6 |   1   | 3 8 2
  9 2 |   8 5 | 6   1
- - - + - - - + - - -
9 7   |       |   3  
    4 |   3 7 | 1    
  3 1 |       | 7 2 9
- - - + - - - + - - -
  4   |       | 2   8
      | 2     |   6 3
    3 | 8 7 4 | 9    "
260081070183706004970230610796803001028100003000659000800002700032007006650908030,265481379183796524974235618796823451528174963341659287819362745432517896657948132,"2 6   |   8 1 |   7  
1 8 3 | 7   6 |     4
9 7   | 2 3   | 6 1  
- - - + - - - + - - -
7 9 6 | 8   3 |     1
  2 8 | 1     |     3
      | 6 5 9 |      
- - - + - - - + - - -
8     |     2 | 7    
  3 2 |     7 |     6
6 5   | 9   8 |   3  "
008647000207103400400850001804271036976384012321069704092730105143925867700406003,518647329267193458439852671854271936976384512321569784692738145143925867785416293,"    8 | 6 4 7 |      
2   7 | 1   3 | 4    
4     | 8 5   |     1
- - - + - - - + - - -
8   4 | 2 7 1 |   3 6
9 7 6 | 3 8 4 |   1 2
3 2 1 |   6 9 | 7   4
- - - + - - - + - - -
  9 2 | 7 3   | 1   5
1 4 3 | 9 2 5 | 8 6 7
7     | 4   6 |     3"
264000058030628940000000002026700503008040016309006804600070000741830600850469030,264397158135628947987514362426781593578943216319256874693172485741835629852469731,"2 6 4 |       |   5 8
  3   | 6 2 8 | 9 4  
      |       |     2
- - - + - - - + - - -
  2 6 | 7     | 5   3
    8 |   4   |   1 6
3   9 |     6 | 8   4
- - - + - - - + - - -
6     |   7   |      
7 4 1 | 8 3   | 6    
8 5   | 4 6 9 |   3  "
100905027947823061056100398400006159030201704719400600501602003070080000000314900,183965427947823561256147398428736159635291784719458632591672843374589216862314975,"1     | 9   5 |   2 7
9 4 7 | 8 2 3 |   6 1
  5 6 | 1     | 3 9 8
- - - + - - - + - - -
4     |     6 | 1 5 9
  3   | 2   1 | 7   4
7 1 9 | 4     | 6    
- - - + - - - + - - -
5   1 | 6   2 |     3
  7   |   8   |      
      | 3 1 4 | 9    "
001500780504200090368000402840627015005491006610085207000010020107050364000003079,291546783574238691368179452843627915725491836619385247936714528187952364452863179,"    1 | 5     | 7 8  
5   4 | 2     |   9  
3 6 8 |       | 4   2
- - - + - - - + - - -
8 4   | 6 2 7 |   1 5
    5 | 4 9 1 |     6
6 1   |   8 5 | 2   7
- - - + - - - + - - -
      |   1   |   2  
1   7 |   5   | 3 6 4
      |     3 |   7 9"
006419850803000400045703216128500007059038040604200080501070904402951000397804125,276419853813625479945783216128546397759138642634297581581372964462951738397864125,"    6 | 4 1 9 | 8 5  
8   3 |       | 4    
  4 5 | 7   3 | 2 1 6
- - - + - - - + - - -
1 2 8 | 5     |     7
  5 9 |   3 8 |   4  
6   4 | 2     |   8  
- - - + - - - + - - -
5   1 |   7   | 9   4
4   2 | 9 5 1 |      
3 9 7 | 8   4 | 1 2 5"
509860000370400020020005694208900040095006081060738052057003800683000017912087030,549862173376419528821375694238951746795246381164738952457123869683594217912687435,"5   9 | 8 6   |      
3 7   | 4     |   2  
  2   |     5 | 6 9 4
- - - + - - - + - - -
2   8 | 9     |   4  
  9 5 |     6 |   8 1
  6   | 7 3 8 |   5 2
- - - + - - - + - - -
  5 7 |     3 | 8    
6 8 3 |       |   1 7
9 1 2 |   8 7 |   3  "
620107095003895010019230078035004701060308542400510600190003857806050000000089104,628147395743895216519236478235964781961378542487512639194623857876451923352789164,"6 2   | 1   7 |   9 5
    3 | 8 9 5 |   1  
  1 9 | 2 3   |   7 8
- - - + - - - + - - -
  3 5 |     4 | 7   1
  6   | 3   8 | 5 4 2
4     | 5 1   | 6    
- - - + - - - + - - -
1 9   |     3 | 8 5 7
8   6 |   5   |      
      |   8 9 | 1   4"
709108325108075006002000018600000050200006093580791204005904600926503071301020580,769148325138275946452369718694832157217456893583791264875914632926583471341627589,"7   9 | 1   8 | 3 2 5
1   8 |   7 5 |     6
    2 |       |   1 8
- - - + - - - + - - -
6     |       |   5  
2     |     6 |   9 3
5 8   | 7 9 1 | 2   4
- - - + - - - + - - -
    5 | 9   4 | 6    
9 2 6 | 5   3 |   7 1
3   1 |   2   | 5 8  "
241073890573690001008214000409802000632040008080036924007465080804300075306007000,241573896573698241968214537419852763632749158785136924127465389894321675356987412,"2 4 1 |   7 3 | 8 9  
5 7 3 | 6 9   |     1
    8 | 2 1 4 |      
- - - + - - - + - - -
4   9 | 8   2 |      
6 3 2 |   4   |     8
  8   |   3 6 | 9 2 4
- - - + - - - + - - -
    7 | 4 6 5 |   8  
8   4 | 3     |   7 5
3   6 |     7 |      "
491300670386700024027061008862105040000297586000600013048020061205806009010974852,491382675386759124527461398862135947134297586759648213948523761275816439613974852,"4 9 1 | 3     | 6 7  
3 8 6 | 7     |   2 4
  2 7 |   6 1 |     8
- - - + - - - + - - -
8 6 2 | 1   5 |   4  
      | 2 9 7 | 5 8 6
      | 6     |   1 3
- - - + - - - + - - -
  4 8 |   2   |   6 1
2   5 | 8   6 |     9
  1   | 9 7 4 | 8 5 2"
068900470070024600001506908580730000000005803030080567000107000810640759009058140,268913475975824631341576928586731294497265813132489567654197382813642759729358146,"  6 8 | 9     | 4 7  
  7   |   2 4 | 6    
    1 | 5   6 | 9   8
- - - + - - - + - - -
5 8   | 7 3   |      
      |     5 | 8   3
  3   |   8   | 5 6 7
- - - + - - - + - - -
      | 1   7 |      
8 1   | 6 4   | 7 5 9
    9 |   5 8 | 1 4  "
004159063598300200306240759007980625680570304003400078031004586070605002400032917,724159863598367241316248759147983625682571394953426178231794586879615432465832917,"    4 | 1 5 9 |   6 3
5 9 8 | 3     | 2    
3   6 | 2 4   | 7 5 9
- - - + - - - + - - -
    7 | 9 8   | 6 2 5
6 8   | 5 7   | 3   4
    3 | 4     |   7 8
- - - + - - - + - - -
  3 1 |     4 | 5 8 6
  7   | 6   5 |     2
4     |   3 2 | 9 1 7"
048672005162940308970010206653480012724000803801003467006004020037096000280000030,348672195162945378975318246653487912724169853891523467516834729437296581289751634,"  4 8 | 6 7 2 |     5
1 6 2 | 9 4   | 3   8
9 7   |   1   | 2   6
- - - + - - - + - - -
6 5 3 | 4 8   |   1 2
7 2 4 |       | 8   3
8   1 |     3 | 4 6 7
- - - + - - - + - - -
    6 |     4 |   2  
  3 7 |   9 6 |      
2 8   |       |   3  "
057006380184000600032090701018060032790020540426053078265349817800501000370002095,957216384184735629632894751518467932793128546426953178265349817849571263371682495,"  5 7 |     6 | 3 8  
1 8 4 |       | 6    
  3 2 |   9   | 7   1
- - - + - - - + - - -
  1 8 |   6   |   3 2
7 9   |   2   | 5 4  
4 2 6 |   5 3 |   7 8
- - - + - - - + - - -
2 6 5 | 3 4 9 | 8 1 7
8     | 5   1 |      
3 7   |     2 |   9 5"
000009003265381009013740856000800040370096501050413007000104000040007035701530094,487659213265381479913742856196875342374296581852413967539164728648927135721538694,"      |     9 |     3
2 6 5 | 3 8 1 |     9
  1 3 | 7 4   | 8 5 6
- - - + - - - + - - -
      | 8     |   4  
3 7   |   9 6 | 5   1
  5   | 4 1 3 |     7
- - - + - - - + - - -
      | 1   4 |      
  4   |     7 |   3 5
7   1 | 5 3   |   9 4"
070300590000026184064009203090178002520060807607035419050602041209400768046800000,872341596935726184164589273493178652521964837687235419758692341219453768346817925,"  7   | 3     | 5 9  
      |   2 6 | 1 8 4
  6 4 |     9 | 2   3
- - - + - - - + - - -
  9   | 1 7 8 |     2
5 2   |   6   | 8   7
6   7 |   3 5 | 4 1 9
- - - + - - - + - - -
  5   | 6   2 |   4 1
2   9 | 4     | 7 6 8
  4 6 | 8     |      "
843270060610908002920013004401802050000164723000590080000000305790006008000480097,843275169617948532925613874471832956589164723236597481168729345794356218352481697,"8 4 3 | 2 7   |   6  
6 1   | 9   8 |     2
9 2   |   1 3 |     4
- - - + - - - + - - -
4   1 | 8   2 |   5  
      | 1 6 4 | 7 2 3
      | 5 9   |   8  
- - - + - - - + - - -
      |       | 3   5
7 9   |     6 |     8
      | 4 8   |   9 7"
908700102500010000042936805200360907003100000800520601006000019309071580015600720,938745162567812394142936875251368947673194258894527631786253419329471586415689723,"9   8 | 7     | 1   2
5     |   1   |      
  4 2 | 9 3 6 | 8   5
- - - + - - - + - - -
2     | 3 6   | 9   7
    3 | 1     |      
8     | 5 2   | 6   1
- - - + - - - + - - -
    6 |       |   1 9
3   9 |   7 1 | 5 8  
  1 5 | 6     | 7 2  "
075293006109700032023050900034080120206970358050300069800539000542800093001000600,475293816189746532623158974934685127216974358758312469867539241542861793391427685,"  7 5 | 2 9 3 |     6
1   9 | 7     |   3 2
  2 3 |   5   | 9    
- - - + - - - + - - -
  3 4 |   8   | 1 2  
2   6 | 9 7   | 3 5 8
  5   | 3     |   6 9
- - - + - - - + - - -
8     | 5 3 9 |      
5 4 2 | 8     |   9 3
    1 |       | 6    "
246700010109605700357241908510800600870060401604152000761503290400920005925407800,246798513189635742357241968513874629872369451694152387761583294438926175925417836,"2 4 6 | 7     |   1  
1   9 | 6   5 | 7    
3 5 7 | 2 4 1 | 9   8
- - - + - - - + - - -
5 1   | 8     | 6    
8 7   |   6   | 4   1
6   4 | 1 5 2 |      
- - - + - - - + - - -
7 6 1 | 5   3 | 2 9  
4     | 9 2   |     5
9 2 5 | 4   7 | 8    "
082013900009007045000096081000051407401009052070000098653148009004965813908002000,582413976169827345347596281896251437431789652275634198653148729724965813918372564,"  8 2 |   1 3 | 9    
    9 |     7 |   4 5
      |   9 6 |   8 1
- - - + - - - + - - -
      |   5 1 | 4   7
4   1 |     9 |   5 2
  7   |       |   9 8
- - - + - - - + - - -
6 5 3 | 1 4 8 |     9
    4 | 9 6 5 | 8 1 3
9   8 |     2 |      "
000134802000000610804602900105703400743906021006405397420560709500309260609008140,967134852352897614814652973195723486743986521286415397428561739571349268639278145,"      | 1 3 4 | 8   2
      |       | 6 1  
8   4 | 6   2 | 9    
- - - + - - - + - - -
1   5 | 7   3 | 4    
7 4 3 | 9   6 |   2 1
    6 | 4   5 | 3 9 7
- - - + - - - + - - -
4 2   | 5 6   | 7   9
5     | 3   9 | 2 6  
6   9 |     8 | 1 4  "
000500068847000501509178002000903100200450083000007000624005310105340007703261805,312594768847632591569178432458923176271456983936817254624785319185349627793261845,"      | 5     |   6 8
8 4 7 |       | 5   1
5   9 | 1 7 8 |     2
- - - + - - - + - - -
      | 9   3 | 1    
2     | 4 5   |   8 3
      |     7 |      
- - - + - - - + - - -
6 2 4 |     5 | 3 1  
1   5 | 3 4   |     7
7   3 | 2 6 1 | 8   5"
008000570690800002705000869039010407400792680276040950940100736180630205503200190,328961574694857312715423869839516427451792683276348951942185736187639245563274198,"    8 |       | 5 7  
6 9   | 8     |     2
7   5 |       | 8 6 9
- - - + - - - + - - -
  3 9 |   1   | 4   7
4     | 7 9 2 | 6 8  
2 7 6 |   4   | 9 5  
- - - + - - - + - - -
9 4   | 1     | 7 3 6
1 8   | 6 3   | 2   5
5   3 | 2     | 1 9  "
700100023002903460084706100243019006510260000006350208000002780090000032820630050,769145823152983467384726195243819576518267349976354218635492781491578632827631954,"7     | 1     |   2 3
    2 | 9   3 | 4 6  
  8 4 | 7   6 | 1    
- - - + - - - + - - -
2 4 3 |   1 9 |     6
5 1   | 2 6   |      
    6 | 3 5   | 2   8
- - - + - - - + - - -
      |     2 | 7 8  
  9   |       |   3 2
8 2   | 6 3   |   5  "
092000000800100390001030086008325609030640278020800153089000000500480967060003825,392568714856174392741239586178325649935641278624897153289756431513482967467913825,"  9 2 |       |      
8     | 1     | 3 9  
    1 |   3   |   8 6
- - - + - - - + - - -
    8 | 3 2 5 | 6   9
  3   | 6 4   | 2 7 8
  2   | 8     | 1 5 3
- - - + - - - + - - -
  8 9 |       |      
5     | 4 8   | 9 6 7
  6   |     3 | 8 2 5"
195340860026050943008692100004936781630784000987020634463000500819400020572003409,195347862726158943348692157254936781631784295987521634463219578819475326572863419,"1 9 5 | 3 4   | 8 6  
  2 6 |   5   | 9 4 3
    8 | 6 9 2 | 1    
- - - + - - - + - - -
    4 | 9 3 6 | 7 8 1
6 3   | 7 8 4 |      
9 8 7 |   2   | 6 3 4
- - - + - - - + - - -
4 6 3 |       | 5    
8 1 9 | 4     |   2  
5 7 2 |     3 | 4   9"
001803009042960500790402361139724850000608973076530010087006105610305020203087094,561873249342961587798452361139724856425618973876539412987246135614395728253187694,"    1 | 8   3 |     9
  4 2 | 9 6   | 5    
7 9   | 4   2 | 3 6 1
- - - + - - - + - - -
1 3 9 | 7 2 4 | 8 5  
      | 6   8 | 9 7 3
  7 6 | 5 3   |   1  
- - - + - - - + - - -
  8 7 |     6 | 1   5
6 1   | 3   5 |   2  
2   3 |   8 7 |   9 4"
000000090000920056952160000006015389430006520581092070005048013020730905310009042,163584297748923156952167438276415389439876521581392674695248713824731965317659842,"      |       |   9  
      | 9 2   |   5 6
9 5 2 | 1 6   |      
- - - + - - - + - - -
    6 |   1 5 | 3 8 9
4 3   |     6 | 5 2  
5 8 1 |   9 2 |   7  
- - - + - - - + - - -
    5 |   4 8 |   1 3
  2   | 7 3   | 9   5
3 1   |     9 |   4 2"
070083090401902500320500408135804006640005000792600050067200300904070205253040070,576483192481962537329517468135894726648725913792631854867259341914376285253148679,"  7   |   8 3 |   9  
4   1 | 9   2 | 5    
3 2   | 5     | 4   8
- - - + - - - + - - -
1 3 5 | 8   4 |     6
6 4   |     5 |      
7 9 2 | 6     |   5  
- - - + - - - + - - -
  6 7 | 2     | 3    
9   4 |   7   | 2   5
2 5 3 |   4   |   7  "
026001783037890450050003129365409000712305904490276010273958641540637890689124537,926541783137892456854763129365419278712385964498276315273958641541637892689124537,"  2 6 |     1 | 7 8 3
  3 7 | 8 9   | 4 5  
  5   |     3 | 1 2 9
- - - + - - - + - - -
3 6 5 | 4   9 |      
7 1 2 | 3   5 | 9   4
4 9   | 2 7 6 |   1  
- - - + - - - + - - -
2 7 3 | 9 5 8 | 6 4 1
5 4   | 6 3 7 | 8 9  
6 8 9 | 1 2 4 | 5 3 7"
000800003032000984408030107201498035054300610800510002309057800007983206085124079,716849523532761984498235167261498735954372618873516492329657841147983256685124379,"      | 8     |     3
  3 2 |       | 9 8 4
4   8 |   3   | 1   7
- - - + - - - + - - -
2   1 | 4 9 8 |   3 5
  5 4 | 3     | 6 1  
8     | 5 1   |     2
- - - + - - - + - - -
3   9 |   5 7 | 8    
    7 | 9 8 3 | 2   6
  8 5 | 1 2 4 |   7 9"
970450003106039275003260419020006500700982040600513027015008732000125960209374000,972451683146839275583267419328746591751982346694513827415698732837125964269374158,"9 7   | 4 5   |     3
1   6 |   3 9 | 2 7 5
    3 | 2 6   | 4 1 9
- - - + - - - + - - -
  2   |     6 | 5    
7     | 9 8 2 |   4  
6     | 5 1 3 |   2 7
- - - + - - - + - - -
  1 5 |     8 | 7 3 2
      | 1 2 5 | 9 6  
2   9 | 3 7 4 |      "
600082034080017000215604000000450790846700253590020081950840027720100049004200800,679582134483917562215634978132458796846791253597326481951843627728165349364279815,"6     |   8 2 |   3 4
  8   |   1 7 |      
2 1 5 | 6   4 |      
- - - + - - - + - - -
      | 4 5   | 7 9  
8 4 6 | 7     | 2 5 3
5 9   |   2   |   8 1
- - - + - - - + - - -
9 5   | 8 4   |   2 7
7 2   | 1     |   4 9
    4 | 2     | 8    "
074351002861002500000867140310089704496705301008034690109200458582403976607098003,974351862861942537253867149315689724496725381728134695139276458582413976647598213,"  7 4 | 3 5 1 |     2
8 6 1 |     2 | 5    
      | 8 6 7 | 1 4  
- - - + - - - + - - -
3 1   |   8 9 | 7   4
4 9 6 | 7   5 | 3   1
    8 |   3 4 | 6 9  
- - - + - - - + - - -
1   9 | 2     | 4 5 8
5 8 2 | 4   3 | 9 7 6
6   7 |   9 8 |     3"
068219540003700092012053687241000900090301070037500804304185060580030400100900308,768219543453768192912453687241876935895341276637592814324185769589637421176924358,"  6 8 | 2 1 9 | 5 4  
    3 | 7     |   9 2
  1 2 |   5 3 | 6 8 7
- - - + - - - + - - -
2 4 1 |       | 9    
  9   | 3   1 |   7  
  3 7 | 5     | 8   4
- - - + - - - + - - -
3   4 | 1 8 5 |   6  
5 8   |   3   | 4    
1     | 9     | 3   8"
096007000280960375500204006005690200600405007940002000850109603000726854062050700,196537482284961375573284196735698241628415937941372568857149623319726854462853719,"  9 6 |     7 |      
2 8   | 9 6   | 3 7 5
5     | 2   4 |     6
- - - + - - - + - - -
    5 | 6 9   | 2    
6     | 4   5 |     7
9 4   |     2 |      
- - - + - - - + - - -
8 5   | 1   9 | 6   3
      | 7 2 6 | 8 5 4
  6 2 |   5   | 7    "
096134078470028160008970450910000026350000910802490705081043592030289601000600300,596134278473528169128976453914357826357862914862491735681743592735289641249615387,"  9 6 | 1 3 4 |   7 8
4 7   |   2 8 | 1 6  
    8 | 9 7   | 4 5  
- - - + - - - + - - -
9 1   |       |   2 6
3 5   |       | 9 1  
8   2 | 4 9   | 7   5
- - - + - - - + - - -
  8 1 |   4 3 | 5 9 2
  3   | 2 8 9 | 6   1
      | 6     | 3    "
761405002209078450400263701904700000008902360076000249003520610602309500517684000,761495832239178456485263791924736185158942367376851249893527614642319578517684923,"7 6 1 | 4   5 |     2
2   9 |   7 8 | 4 5  
4     | 2 6 3 | 7   1
- - - + - - - + - - -
9   4 | 7     |      
    8 | 9   2 | 3 6  
  7 6 |       | 2 4 9
- - - + - - - + - - -
    3 | 5 2   | 6 1  
6   2 | 3   9 | 5    
5 1 7 | 6 8 4 |      "
502700080740210009010040000480020000090001200201476908079102460024630800300004721,532769184746218359918345672487923516693581247251476938879152463124637895365894721,"5   2 | 7     |   8  
7 4   | 2 1   |     9
  1   |   4   |      
- - - + - - - + - - -
4 8   |   2   |      
  9   |     1 | 2    
2   1 | 4 7 6 | 9   8
- - - + - - - + - - -
  7 9 | 1   2 | 4 6  
  2 4 | 6 3   | 8    
3     |     4 | 7 2 1"
000160407714000008605870201520000070096730000470906002000000780258047900040689520,982163457714295368635874291523418679896732145471956832369521784258347916147689523,"      | 1 6   | 4   7
7 1 4 |       |     8
6   5 | 8 7   | 2   1
- - - + - - - + - - -
5 2   |       |   7  
  9 6 | 7 3   |      
4 7   | 9   6 |     2
- - - + - - - + - - -
      |       | 7 8  
2 5 8 |   4 7 | 9    
  4   | 6 8 9 | 5 2  "
830056497509000100016402035000200673020560981301079004078020340003040028204638019,832156497549387162716492835985214673427563981361879254178925346693741528254638719,"8 3   |   5 6 | 4 9 7
5   9 |       | 1    
  1 6 | 4   2 |   3 5
- - - + - - - + - - -
      | 2     | 6 7 3
  2   | 5 6   | 9 8 1
3   1 |   7 9 |     4
- - - + - - - + - - -
  7 8 |   2   | 3 4  
    3 |   4   |   2 8
2   4 | 6 3 8 |   1 9"
080056079000294800039080250800520000701068923900003080364812700500040302017000048,182356479675294831439781256843529167751468923926173584364812795598647312217935648,"  8   |   5 6 |   7 9
      | 2 9 4 | 8    
  3 9 |   8   | 2 5  
- - - + - - - + - - -
8     | 5 2   |      
7   1 |   6 8 | 9 2 3
9     |     3 |   8  
- - - + - - - + - - -
3 6 4 | 8 1 2 | 7    
5     |   4   | 3   2
  1 7 |       |   4 8"
